Time (s),Temperature (ºC),Power (W)
68.892909,321.51363,0.0
69.219416,321.49094,0.0
69.545922,321.46991,0.0
69.872429,321.4476,0.0
70.198936,321.42707,0.0
70.525442,321.40642,0.0
70.851949,321.38413,0.0
71.178456,321.36396,0.0
71.504962,321.34294,0.0
71.831469,321.32265,0.0
72.157976,321.30322,0.0
72.484483,321.2811,0.0
72.810989,321.26233,0.0
73.137496,321.24211,0.0
73.464003,321.22189,0.0
73.790509,321.20232,0.0
74.117016,321.18222,0.0
74.443523,321.16384,0.0
74.770029,321.14482,0.0
75.096536,321.12555,0.0
75.423043,321.10698,0.0
75.749549,321.08936,0.0
76.076056,321.06894,0.0
76.402563,321.05073,0.0
76.729069,321.03273,0.0
77.055576,321.01452,0.0
77.382083,320.99558,0.0
77.708589,320.97825,0.0
78.035096,320.96061,0.0
78.361603,320.94281,0.0
78.688109,320.92642,0.0
79.014616,320.90765,0.0
79.341123,320.89175,0.0
79.667629,320.87532,0.0
79.994136,320.8578,0.0
80.320643,320.84175,0.0
80.647149,320.82406,0.0
80.973656,320.80694,0.0
81.300163,320.7919,0.0
81.62667,320.77653,0.0
81.953176,320.75855,0.0
82.279683,320.74254,0.0
82.60619,320.72784,0.0
82.932696,320.71176,0.0
83.259203,320.69421,0.0
83.58571,320.67978,0.0
